id	name	descr	gene	fs_len	child_fs_len	org_name	kingdom	phylum	genus
54575	BMZ25_RS11720	cobaltochelatase subunit CobS	cobS	NA	NA	Roseivivax roseus	Bacteria	Proteobacteria	Roseivivax
54224	BMX96_RS14795	cobaltochelatase subunit CobS	cobS	NA	NA	Maribius pelagius	Bacteria	Proteobacteria	Maribius
55489	BM162_RS04355	cobaltochelatase subunit CobS	cobS	NA	NA	Tranquillimonas alkanivorans	Bacteria	Proteobacteria	Tranquillimonas
56511	BW949_RS15150	cobaltochelatase subunit CobS	NA	NA	NA	Rhodobacter vinaykumarii	Bacteria	Proteobacteria	Rhodobacter
31444	RCAP_RS04190	cobaltochelatase subunit CobS	NA	NA	NA	Rhodobacter capsulatus SB 1003	Bacteria	Proteobacteria	Rhodobacter
56481	BW967_RS12780	cobaltochelatase subunit CobS	NA	NA	NA	Rhodobacter aestuarii	Bacteria	Proteobacteria	Rhodobacter
56453	BW975_RS07845	cobaltochelatase subunit CobS	NA	NA	NA	Roseovarius nanhaiticus	Bacteria	Proteobacteria	Roseovarius
54098	BSG08_RS01025	cobaltochelatase subunit CobS	cobS	NA	NA	Roseovarius azorensis	Bacteria	Proteobacteria	Roseovarius
50470	ROSMUCSMR3_RS17130	cobaltochelatase subunit CobS	cobS	NA	NA	Roseovarius mucosus	Bacteria	Proteobacteria	Roseovarius
54165	BMX04_RS05320	cobaltochelatase subunit CobS	NA	NA	NA	Roseovarius tolerans	Bacteria	Proteobacteria	Roseovarius
50021	BV509_RS15630	cobaltochelatase subunit CobS	NA	NA	NA	Rhodovulum sulfidophilum	Bacteria	Proteobacteria	Rhodovulum
48273	A6W98_RS08445	cobaltochelatase subunit CobS	NA	NA	NA	Rhodovulum sulfidophilum DSM 1374	Bacteria	Proteobacteria	Rhodovulum
49355	BG454_RS02115	cobaltochelatase subunit CobS	cobS	NA	NA	Rhodobaca barguzinensis	Bacteria	Proteobacteria	Rhodobaca
49382	BG455_RS09990	cobaltochelatase subunit CobS	NA	NA	NA	Roseinatronobacter thiooxidans	Bacteria	Proteobacteria	Roseinatronobacter
46785	AWT76_RS10405	cobaltochelatase subunit CobS	NA	NA	NA	Roseibaca calidilacus	Bacteria	Proteobacteria	Roseibaca
53675	BLV13_RS14400	cobaltochelatase subunit CobS	cobS	NA	NA	Roseicitreum antarcticum	Bacteria	Proteobacteria	Roseicitreum
30065	RSP_1977	cobaltochelatase CobS subunit	cobS	NA	NA	Rhodobacter sphaeroides 2.4.1	Bacteria	Proteobacteria	Rhodobacter
30688	RSPH17025_RS15715	cobaltochelatase subunit CobS	cobS	NA	NA	Rhodobacter sphaeroides ATCC 17025	Bacteria	Proteobacteria	Rhodobacter
57025	CFB24_RS16065	cobaltochelatase subunit CobS	cobS	NA	NA	Rhodoblastus acidophilus	Bacteria	Proteobacteria	Rhodoblastus
37758	A3OO_RS0101800	cobaltochelatase subunit CobS	NA	NA	NA	Methylocystis rosea SV97	Bacteria	Proteobacteria	Methylocystis
55125	BM177_RS12325	cobaltochelatase subunit CobS	cobS	NA	NA	Methylocapsa palsarum	Bacteria	Proteobacteria	Methylocapsa
31413	MSIL_RS01630	cobaltochelatase subunit CobS	cobS	NA	NA	Methylocella silvestris BL2	Bacteria	Proteobacteria	Methylocella
31041	MRAD2831_RS50330	cobaltochelatase subunit CobS	cobS	NA	NA	Methylobacterium radiotolerans JCM 2831	Bacteria	Proteobacteria	Methylobacterium
53180	BLQ49_RS19370	cobaltochelatase subunit CobS	cobS	NA	NA	Methylobacterium phyllostachyos	Bacteria	Proteobacteria	Methylobacterium
54928	BM249_RS02020	cobaltochelatase subunit CobS	cobS	NA	NA	Methylobacterium gossipiicola	Bacteria	Proteobacteria	Methylobacterium
31066	MPOP_RS17040	cobaltochelatase subunit CobS	cobS	NA	NA	Methylobacterium populi BJ001	Bacteria	Proteobacteria	Methylobacterium
47005	Maq22A_RS22400	cobaltochelatase subunit CobS	cobS	NA	NA	Methylobacterium aquaticum	Bacteria	Proteobacteria	Methylobacterium
45680	ABB55_RS18735	cobaltochelatase subunit CobS	NA	NA	NA	Prosthecomicrobium hirschii	Bacteria	Proteobacteria	Prosthecomicrobium
41262	Q331_RS0114630	cobaltochelatase subunit CobS	NA	NA	NA	Afifella pfennigii DSM 17143	Bacteria	Proteobacteria	Afifella
53091	BLP76_RS14025	cobaltochelatase subunit CobS	cobS	NA	NA	Afifella marina DSM 2698	Bacteria	Proteobacteria	Afifella
32411	SADFL11_RS12020	cobaltochelatase subunit CobS	cobS	NA	NA	Labrenzia alexandrii DFL-11	Bacteria	Proteobacteria	Labrenzia
52078	IMCC3135_RS07940	cobaltochelatase subunit CobS	cobS	NA	NA	Granulosicoccus antarcticus IMCC3135	Bacteria	Proteobacteria	Granulosicoccus
35084	QWE_RS02685	cobaltochelatase subunit CobS	cobS	NA	NA	Agrobacterium albertimagni AOL15	Bacteria	Proteobacteria	Agrobacterium
49008	AWJ14_RS07195	cobaltochelatase subunit CobS	NA	NA	NA	Hoeflea olei	Bacteria	Proteobacteria	Hoeflea
32288	HPDFL43_RS19545	cobaltochelatase subunit CobS	NA	NA	NA	Hoeflea phototrophica DFL-43	Bacteria	Proteobacteria	Hoeflea
56857	B9A15_RS14510	cobaltochelatase subunit CobS	NA	NA	NA	Fulvimarina manganoxydans	Bacteria	Proteobacteria	Fulvimarina
32264	FP2506_RS00200	cobaltochelatase subunit CobS	NA	NA	NA	Fulvimarina pelagi HTCC2506	Bacteria	Proteobacteria	Fulvimarina
39042	G572_RS0107880	cobaltochelatase subunit CobS	NA	NA	NA	Stappia stellulata DSM 5886	Bacteria	Proteobacteria	Stappia
40032	V510_RS0114015	cobaltochelatase subunit CobS	NA	NA	NA	Rhodopseudomonas palustris JSC-3b	Bacteria	Proteobacteria	Rhodopseudomonas
30163	RPB_RS02740	cobaltochelatase subunit CobS	cobS	NA	NA	Rhodopseudomonas palustris HaA2	Bacteria	Proteobacteria	Rhodopseudomonas
33028	TX73_RS02585	cobaltochelatase subunit CobS	cobS	NA	NA	Rhodopseudomonas palustris CGA009	Bacteria	Proteobacteria	Rhodopseudomonas
44093	OO17_RS00845	cobaltochelatase subunit CobS	NA	NA	NA	Rhodopseudomonas palustris	Bacteria	Proteobacteria	Rhodopseudomonas
30381	RPE_RS00680	cobaltochelatase subunit CobS	cobS	NA	NA	Rhodopseudomonas palustris BisA53	Bacteria	Proteobacteria	Rhodopseudomonas
30248	RPC_RS02720	cobaltochelatase subunit CobS	cobS	NA	NA	Rhodopseudomonas palustris BisB18	Bacteria	Proteobacteria	Rhodopseudomonas
37480	S58_RS34430	cobaltochelatase subunit CobS	NA	NA	NA	Bradyrhizobium oligotrophicum S58	Bacteria	Proteobacteria	Bradyrhizobium
45952	BVIR_RS00460	cobaltochelatase subunit CobS	NA	NA	NA	Blastochloris viridis	Bacteria	Proteobacteria	Blastochloris
39373	G407_RS0115245	cobaltochelatase subunit CobS	NA	NA	NA	Salinarimonas rosea DSM 21201	Bacteria	Proteobacteria	Salinarimonas
52304	MAQ5080_RS04760	ATPase	NA	NA	NA	Marinomonas aquimarina	Bacteria	Proteobacteria	Marinomonas
45533	AC438_RS04910	CbbQ/NirQ/NorQ/GpvN family protein	NA	NA	NA	Marinagarivorans algicola	Bacteria	Proteobacteria	Marinagarivorans
46079	ASC49_RS18915	ATPase	NA	NA	NA	Marinomonas fungiae	Bacteria	Proteobacteria	Marinomonas
39890	H592_RS0105920	CbbQ/NirQ/NorQ/GpvN family protein	NA	NA	NA	Psychromonas arctica DSM 14288	Bacteria	Proteobacteria	Psychromonas
40076	D104_RS23120	CbbQ/NirQ/NorQ/GpvN family protein	NA	NA	NA	Marinomonas profundimaris	Bacteria	Proteobacteria	Marinomonas
33847	THIVI_RS07780	ATPase	NA	NA	NA	Thiocystis violascens DSM 198	Bacteria	Proteobacteria	Thiocystis
33685	THIDRDRAFT_RS05680	ATPase	NA	NA	NA	Thiorhodococcus drewsii AZ1	Bacteria	Proteobacteria	Thiorhodococcus
33682	THIDRDRAFT_RS20100	ATPase	NA	NA	NA	Thiorhodococcus drewsii AZ1	Bacteria	Proteobacteria	Thiorhodococcus
33844	THIVI_RS07200	ATPase	NA	NA	NA	Thiocystis violascens DSM 198	Bacteria	Proteobacteria	Thiocystis
33681	THIDRDRAFT_RS16040	ATPase	NA	NA	NA	Thiorhodococcus drewsii AZ1	Bacteria	Proteobacteria	Thiorhodococcus
33618	THIMADRAFT_RS20755	ATPase	NA	NA	NA	Thiocapsa marina 5811	Bacteria	Proteobacteria	Thiocapsa
33848	THIVI_RS02805	ATPase	NA	NA	NA	Thiocystis violascens DSM 198	Bacteria	Proteobacteria	Thiocystis
33616	THIMADRAFT_RS02055	ATPase	NA	NA	NA	Thiocapsa marina 5811	Bacteria	Proteobacteria	Thiocapsa
33615	THIMADRAFT_RS22155	ATPase	NA	NA	NA	Thiocapsa marina 5811	Bacteria	Proteobacteria	Thiocapsa
38097	A39O_RS0108460	ATPase	NA	NA	NA	Lamprocystis purpurea DSM 4197	Bacteria	Proteobacteria	Lamprocystis
38098	A39O_RS0104710	ATPase	NA	NA	NA	Lamprocystis purpurea DSM 4197	Bacteria	Proteobacteria	Lamprocystis
31831	ALVIN_RS16275	ATPase	NA	NA	NA	Allochromatium vinosum DSM 180	Bacteria	Proteobacteria	Allochromatium
55973	BUE40_RS24285	CbbQ/NirQ/NorQ/GpvN family protein	NA	NA	NA	Pseudomonas zeshuii	Bacteria	Proteobacteria	Pseudomonas
47286	AXF13_RS15245	cobalamin synthase	NA	NA	NA	Desulfovibrio fairfieldensis	Bacteria	Proteobacteria	Desulfovibrio
47287	AXF13_RS03525	cobalamin synthase	NA	NA	NA	Desulfovibrio fairfieldensis	Bacteria	Proteobacteria	Desulfovibrio
41487	T370_RS0108700	cobalamin synthase	NA	NA	NA	Bilophila wadsworthia ATCC 49260	Bacteria	Proteobacteria	Bilophila
30479	PPRO_RS01015	ATPase	NA	NA	NA	Pelobacter propionicus DSM 2379	Bacteria	Proteobacteria	Pelobacter
43846	GSUB_RS16850	hypothetical protein	NA	NA	NA	Geoalkalibacter subterraneus	Bacteria	Proteobacteria	Geoalkalibacter
56780	B9A12_RS15755	hypothetical protein	NA	NA	NA	Desulfacinum hydrothermale DSM 13146	Bacteria	Proteobacteria	Desulfacinum
38660	PCA10_RS28715	cobalamin biosynthesis protein	NA	NA	NA	Pseudomonas resinovorans NBRC 106553	Bacteria	Proteobacteria	Pseudomonas
43722	Achr_RS22540	cobalamin biosynthesis protein	NA	NA	NA	Azotobacter chroococcum NCIMB 8003	Bacteria	Proteobacteria	Azotobacter
30486	PPRO_RS18530	ATPase AAA	NA	NA	NA	Pelobacter propionicus DSM 2379	Bacteria	Proteobacteria	Pelobacter
30482	PPRO_RS09380	ATPase AAA	NA	NA	NA	Pelobacter propionicus DSM 2379	Bacteria	Proteobacteria	Pelobacter
48658	A9C11_RS33695	hypothetical protein	NA	NA	NA	Pseudomonas citronellolis	Bacteria	Proteobacteria	Pseudomonas
34955	PHAMO_RS17895	porphyrin biosynthetic protein	NA	NA	NA	Phaeospirillum molischianum DSM 120	Bacteria	Proteobacteria	Phaeospirillum
56819	B9A32_RS08710	gas vesicle protein GvpN	NA	NA	NA	Desulfobacterium vacuolatum DSM 3385	Bacteria	Proteobacteria	Desulfobacterium
33018	DESAC_RS08910	gas vesicle protein GvpN	NA	NA	NA	Desulfobacca acetoxidans DSM 11109	Bacteria	Proteobacteria	Desulfobacca
39539	G491_RS0117595	MoxR family ATPase	NA	NA	NA	Desulfatibacillum aliphaticivorans DSM 15576	Bacteria	Proteobacteria	Desulfatibacillum
29845	NCgl2121	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Corynebacterium glutamicum ATCC 13032	Bacteria	Actinobacteria	Corynebacterium
33077	BQ2027_MB2231	Probable cobalamin 5'-phosphate synthase CobS	cobS	NA	NA	Mycobacterium bovis AF2122/97	Bacteria	Actinobacteria	Mycobacterium
33103	Rv2208	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Mycobacterium tuberculosis H37Rv	Bacteria	Actinobacteria	Mycobacterium
30450	MSMEG_4277	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Mycobacterium smegmatis str. MC2 155	Bacteria	Actinobacteria	Mycobacterium
54501	BMY07_RS32295	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Actinokineospora terrae	Bacteria	Actinobacteria	Actinokineospora
31538	AMIR_RS06805	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Actinosynnema mirum DSM 43827	Bacteria	Actinobacteria	Actinosynnema
31899	SACE_RS08115	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Saccharopolyspora erythraea NRRL 2338	Bacteria	Actinobacteria	Saccharopolyspora
55569	BM424_RS13205	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Saccharopolyspora flava	Bacteria	Actinobacteria	Saccharopolyspora
36421	BN6_RS07880	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Saccharothrix espanaensis DSM 44229	Bacteria	Actinobacteria	Saccharothrix
38123	A3CO_RS0128880	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Actinomycetospora chiangmaiensis DSM 45062	Bacteria	Actinobacteria	Actinomycetospora
33168	AMED_7048	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Amycolatopsis mediterranei U32	Bacteria	Actinobacteria	Amycolatopsis
52520	GA0070616_RS05010	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Micromonospora nigra	Bacteria	Actinobacteria	Micromonospora
52479	GA0074696_RS11085	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Micromonospora purpureochromogenes	Bacteria	Actinobacteria	Micromonospora
53802	BLW47_RS15320	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Micromonospora pattaloongensis	Bacteria	Actinobacteria	Micromonospora
52359	GA0070614_RS08040	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Micromonospora coxensis	Bacteria	Actinobacteria	Micromonospora
52285	GA0070611_RS14300	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Micromonospora auratinigra	Bacteria	Actinobacteria	Micromonospora
38144	A3CQ_RS0116655	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Actinoplanes globisporus DSM 43857	Bacteria	Actinobacteria	Actinoplanes
52338	GA0070623_RS26280	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Micromonospora rifamycinica	Bacteria	Actinobacteria	Micromonospora
52455	GA0070618_RS18800	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Micromonospora echinospora	Bacteria	Actinobacteria	Micromonospora
52400	GA0074694_RS17445	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Micromonospora inyonensis	Bacteria	Actinobacteria	Micromonospora
52533	GA0070608_RS17945	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Micromonospora peucetia	Bacteria	Actinobacteria	Micromonospora
52421	GA0070620_RS29850	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Micromonospora krabiensis	Bacteria	Actinobacteria	Micromonospora
42386	IG86_RS0124465	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Streptomyces virginiae	Bacteria	Actinobacteria	Streptomyces
37567	BN159_RS31000	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Streptomyces davaonensis JCM 4913	Bacteria	Actinobacteria	Streptomyces
43915	SVTN_RS10570	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Streptomyces vietnamensis	Bacteria	Actinobacteria	Streptomyces
38540	STRPU_RS0108200	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Streptomyces purpureus KA281	Bacteria	Actinobacteria	Streptomyces
45496	SPRI_RS26440	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Streptomyces pristinaespiralis	Bacteria	Actinobacteria	Streptomyces
34681	DESTI_RS28895	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Desulfomonile tiedjei DSM 6799	Bacteria	Proteobacteria	Desulfomonile
29618	PP_1681	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Pseudomonas putida KT2440	Bacteria	Proteobacteria	Pseudomonas
29649	PSPTO_1717	cobalamin (5'-phosphate) synthase	cobS	NA	NA	Pseudomonas syringae pv. tomato str. DC3000	Bacteria	Proteobacteria	Pseudomonas
54554	BMX75_RS14815	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Halomonas subterranea	Bacteria	Proteobacteria	Halomonas
34046	KUC_RS09780	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Halomonas boliviensis LC1	Bacteria	Proteobacteria	Halomonas
41364	FF32_RS12680	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Halomonas campaniensis	Bacteria	Proteobacteria	Halomonas
37636	J057_RS18910	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Marinobacter nanhaiticus D15-8W	Bacteria	Proteobacteria	Marinobacter
55338	BM091_RS02540	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Thermodesulforhabdus norvegica	Bacteria	Proteobacteria	Thermodesulforhabdus
54648	BQ4888_RS08740	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Desulfuromonas acetexigens	Bacteria	Proteobacteria	Desulfuromonas
54646	BQ4888_RS07170	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Desulfuromonas acetexigens	Bacteria	Proteobacteria	Desulfuromonas
34227	ON00_RS12590	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Sphingomonas echinoides ATCC 14820	Bacteria	Proteobacteria	Sphingomonas
47324	AX673_RS16375	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Acidovorax delafieldii	Bacteria	Proteobacteria	Acidovorax
51762	CCO03_RS14260	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Comamonas serinivorans	Bacteria	Proteobacteria	Comamonas
51937	CDO81_RS01165	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Pelomonas puraquae	Bacteria	Proteobacteria	Pelomonas
54802	BM079_RS01055	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Kushneria avicenniae	Bacteria	Proteobacteria	Kushneria
55147	BM177_RS06490	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Methylocapsa palsarum	Bacteria	Proteobacteria	Methylocapsa
57053	CFB24_RS05195	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Rhodoblastus acidophilus	Bacteria	Proteobacteria	Rhodoblastus
53111	BLP76_RS03975	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Afifella marina DSM 2698	Bacteria	Proteobacteria	Afifella
54949	BM249_RS06815	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Methylobacterium gossipiicola	Bacteria	Proteobacteria	Methylobacterium
31060	MRAD2831_RS41750	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Methylobacterium radiotolerans JCM 2831	Bacteria	Proteobacteria	Methylobacterium
31088	MPOP_RS04250	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Methylobacterium populi BJ001	Bacteria	Proteobacteria	Methylobacterium
53200	BLQ49_RS09420	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Methylobacterium phyllostachyos	Bacteria	Proteobacteria	Methylobacterium
53695	BLV13_RS15105	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Roseicitreum antarcticum	Bacteria	Proteobacteria	Roseicitreum
32915	METTU_RS08375	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Methylobacter tundripaludum SV96	Bacteria	Proteobacteria	Methylobacter
30192	RPB_RS06355	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Rhodopseudomonas palustris HaA2	Bacteria	Proteobacteria	Rhodopseudomonas
33061	TX73_RS06415	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Rhodopseudomonas palustris CGA009	Bacteria	Proteobacteria	Rhodopseudomonas
30186	RPB_RS16555	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Rhodopseudomonas palustris HaA2	Bacteria	Proteobacteria	Rhodopseudomonas
30409	RPE_RS15675	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Rhodopseudomonas palustris BisA53	Bacteria	Proteobacteria	Rhodopseudomonas
52988	BLS85_RS13970	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Rhodospira trueperi	Bacteria	Proteobacteria	Rhodospira
54213	BMX16_RS06575	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Loktanella fryxellensis	Bacteria	Proteobacteria	Loktanella
55555	BM171_RS12650	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Roseivivax halotolerans	Bacteria	Proteobacteria	Roseivivax
49371	BG454_RS17505	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Rhodobaca barguzinensis	Bacteria	Proteobacteria	Rhodobaca
52023	ATO3_RS21630	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Marinibacterium profundimaris	Bacteria	Proteobacteria	Marinibacterium
54241	BMX96_RS16140	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Maribius pelagius	Bacteria	Proteobacteria	Maribius
32335	RLO149_RS14060	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Roseobacter litoralis Och 149	Bacteria	Proteobacteria	Roseobacter
30303	RD1_RS08430	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Roseobacter denitrificans OCh 114	Bacteria	Proteobacteria	Roseobacter
52730	BLT50_RS08420	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Lutimaribacter saemankumensis	Bacteria	Proteobacteria	Lutimaribacter
54591	BMZ25_RS11825	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Roseivivax roseus	Bacteria	Proteobacteria	Roseivivax
55502	BM162_RS13705	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Tranquillimonas alkanivorans	Bacteria	Proteobacteria	Tranquillimonas
51785	LOKVESSMR4R_RS04580	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Loktanella vestfoldensis	Bacteria	Proteobacteria	Loktanella
50485	ROSMUCSMR3_RS05555	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Roseovarius mucosus	Bacteria	Proteobacteria	Roseovarius
54112	BSG08_RS07015	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Roseovarius azorensis	Bacteria	Proteobacteria	Roseovarius
55058	BM002_RS07825	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Jannaschia pohangensis	Bacteria	Proteobacteria	Jannaschia
53854	BLV27_RS03395	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Jannaschia faecimaris	Bacteria	Proteobacteria	Jannaschia
29963	BPSL0980	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Burkholderia pseudomallei K96243	Bacteria	Proteobacteria	Burkholderia
30673	RC1_RS11360	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Rhodospirillum centenum SW	Bacteria	Proteobacteria	Rhodospirillum
30705	RSPH17025_RS05355	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Rhodobacter sphaeroides ATCC 17025	Bacteria	Proteobacteria	Rhodobacter
30433	SFUM_RS13530	adenosylcobinamide-GDP ribazoletransferase	cobS	NA	NA	Syntrophobacter fumaroxidans MPOB	Bacteria	Proteobacteria	Syntrophobacter
44201	MVIS_RS23660	hypothetical protein	NA	NA	-1	Moritella viscosa	Bacteria	Proteobacteria	Moritella
43781	BN1188_RS18560	magnesium chelatase	NA	NA	-1	Pseudomonas massiliensis	Bacteria	Proteobacteria	Pseudomonas
49945	BJP27_RS02885	magnesium chelatase	NA	NA	-1	Pseudomonas psychrotolerans	Bacteria	Proteobacteria	Pseudomonas
43543	AW38_RS06075	magnesium chelatase	NA	NA	-1	Pseudomonas putida	Bacteria	Proteobacteria	Pseudomonas
46866	APT63_RS08230	magnesium chelatase	NA	NA	-1	Pseudomonas monteilii	Bacteria	Proteobacteria	Pseudomonas
29608	PP_3506	magnesium chelatase subunit ChII	NA	NA	-1	Pseudomonas putida KT2440	Bacteria	Proteobacteria	Pseudomonas
34054	PSF113_RS46860	magnesium chelatase	NA	NA	-1	Pseudomonas fluorescens F113	Bacteria	Proteobacteria	Pseudomonas
38602	PFLCHA0_RS18415	magnesium chelatase	NA	NA	-1	Pseudomonas protegens CHA0	Bacteria	Proteobacteria	Pseudomonas
53986	BLW67_RS21420	magnesium chelatase	NA	NA	-1	Pseudomonas fuscovaginae	Bacteria	Proteobacteria	Pseudomonas
29639	PSPTO_3148	magnesium chelatase, subunit ChII	NA	NA	-1	Pseudomonas syringae pv. tomato str. DC3000	Bacteria	Proteobacteria	Pseudomonas
43131	LT42_RS05340	magnesium chelatase	NA	NA	-1	Pseudomonas lutea	Bacteria	Proteobacteria	Pseudomonas
43260	LT40_RS10200	magnesium chelatase	NA	NA	-1	Pseudomonas rhizosphaerae	Bacteria	Proteobacteria	Pseudomonas
50844	PNI01S_RS09275	magnesium chelatase	NA	NA	-1	Pseudomonas nitroreducens NBRC 12694	Bacteria	Proteobacteria	Pseudomonas
48646	A9C11_RS03930	magnesium chelatase	NA	NA	-1	Pseudomonas citronellolis	Bacteria	Proteobacteria	Pseudomonas
47689	A0T30_RS08905	magnesium chelatase	NA	NA	-1	Pseudomonas alcaligenes	Bacteria	Proteobacteria	Pseudomonas
53432	BLT78_RS09690	magnesium chelatase	NA	NA	-1	Pseudomonas oryzae	Bacteria	Proteobacteria	Pseudomonas
38650	PCA10_RS03285	magnesium chelatase subunit	NA	NA	-1	Pseudomonas resinovorans NBRC 106553	Bacteria	Proteobacteria	Pseudomonas
53622	BLU22_RS12710	magnesium chelatase	NA	NA	-1	Pseudomonas guangdongensis	Bacteria	Proteobacteria	Pseudomonas
55511	BM297_RS16925	magnesium chelatase	NA	NA	-1	Pseudomonas sagittaria	Bacteria	Proteobacteria	Pseudomonas
43711	Achr_RS22220	magnesium chelatase	NA	NA	-1	Azotobacter chroococcum NCIMB 8003	Bacteria	Proteobacteria	Azotobacter
33360	PSEFU_RS22170	magnesium chelatase	NA	NA	-1	Pseudomonas fulva 12-X	Bacteria	Proteobacteria	Pseudomonas
55000	BMZ32_RS07535	magnesium chelatase	NA	NA	-1	Pseudomonas guineae	Bacteria	Proteobacteria	Pseudomonas
53506	BLW24_RS07405	magnesium chelatase	NA	NA	-1	Pseudomonas anguilliseptica	Bacteria	Proteobacteria	Pseudomonas
30729	PMEN_RS23105	magnesium chelatase	NA	NA	-1	Pseudomonas mendocina ymp	Bacteria	Proteobacteria	Pseudomonas
54652	BM198_RS23215	magnesium chelatase	NA	NA	-1	Pseudomonas otitidis	Bacteria	Proteobacteria	Pseudomonas
29517	PA2942	magnesium chelatase	NA	NA	-1	Pseudomonas aeruginosa PAO1	Bacteria	Proteobacteria	Pseudomonas
55961	BUE40_RS07435	hypothetical protein	NA	NA	-1	Pseudomonas zeshuii	Bacteria	Proteobacteria	Pseudomonas
44073	MA05_RS09440	magnesium chelatase	NA	NA	-1	Comamonas aquatica	Bacteria	Proteobacteria	Comamonas
46763	CT3_RS00490	magnesium chelatase	NA	NA	-1	Comamonas terrigena NBRC 13299	Bacteria	Proteobacteria	Comamonas
52074	IMCC3135_RS08505	magnesium chelatase	NA	NA	-1	Granulosicoccus antarcticus IMCC3135	Bacteria	Proteobacteria	Granulosicoccus
